Orthogroup	Cr	Cr.expr	Cs	Cs.expr
OG0017796	MSYJ170610.1	5.8992	Cs7g24880.1	16.9057
OG0017797	MSYJ150840.1	0	Cs7g20810.1	0
OG0017798	MSYJ174580.1	0	Cs2g16310.1	0
OG0017799	MSYJ218900.1	1.43747	Cs5g31030.1	0
OG0017800	MSYJ000390.1	0	Cs3g04710.1	0
OG0017801	MSYJ141560.1	0.240224	Cs9g01960.1	0.216577
OG0017802	MSYJ072340.1	73.927	Cs5g16220.1	9.86815
OG0017803	MSYJ024930.2	27.1523	orange1.1t03012.3	3.64647
OG0017804	MSYJ188250.1	11.3092	Cs2g02600.1	73.2227
OG0017805	MSYJ158780.1	20.4002	Cs7g24040.1	37.9372
OG0017806	MSYJ188800.1	15.3237	Cs2g02040.1	21.2261
OG0017807	MSYJ162060.1	1.93467	Cs7g02270.1	0.406949
OG0017808	MSYJ022360.1	13.5264	Cs9g09210.1	4.3306
OG0017809	MSYJ077730.1	12.2856	Cs3g01640.1	1.2831
OG0017810	MSYJ111450.1	11.0276	orange1.1t00504.1	0.164875
OG0017811	MSYJ204060.1	49.9796	Cs8g20180.1	68.1861
OG0017812	MSYJ196730.1	23.6555	Cs8g13650.1	28.2962
OG0017813	MSYJ159030.1	9.86222	Cs1g16340.1	19.3767
OG0017815	MSYJ140220.1	26.9879	Cs9g04020.1	16.5216
OG0017816	MSYJ246200.1	3.57051	Cs8g05480.1	9.81126
OG0017817	MSYJ051270.1	0.0679264	Cs7g30380.1	0
OG0017818	MSYJ163920.1	0.761154	Cs7g29920.1	1.29257
OG0017819	MSYJ284780.1	244.598	Cs1g08150.1	152.42
OG0017820	MSYJ096380.1	4.40422	Cs5g12470.2	13.4007
OG0017821	MSYJ071850.1	9.6632	Cs7g06670.1	8.87844
OG0017822	MSYJ113370.1	0.211338	orange1.1t01707.1	0.048068
OG0017823	MSYJ142790.1	0	Cs8g02090.1	0
OG0017824	MSYJ122590.1	51.2459	Cs4g06330.1	66.3931
OG0017825	MSYJ258220.1	1.17154	Cs3g23170.1	0.565049
OG0017826	MSYJ076910.1	0	Cs6g02510.1	0
OG0017827	MSYJ043180.1	0	Cs2g23460.1	0
OG0017828	MSYJ257690.1	12.5547	Cs3g23670.1	14.2753
OG0017829	MSYJ185900.1	3.61235	Cs2g05080.1	2.28603
OG0017830	MSYJ206180.1	99.9889	Cs8g18020.1	0.64941
OG0017831	MSYJ006980.1	0.890201	Cs5g13130.1	3.16712
OG0017832	MSYJ106660.1	506.813	Cs5g09510.1	535.502
OG0017833	MSYJ098720.1	0.541783	Cs2g05760.1	0
OG0017834	MSYJ132430.1	89.5528	Cs2g11330.1	59.4133
OG0017835	MSYJ051450.1	20.8559	Cs7g30210.1	2.36333
OG0017836	MSYJ112120.1	2.55993	orange1.1t00570.1	1.23615
OG0017837	MSYJ052100.1	27.1581	Cs3g03135.1	0.780596
OG0017838	MSYJ287630.1	21.6762	Cs7g04770.2	43.7541
OG0017839	MSYJ284480.1	0.38201	Cs1g07790.1	0.144985
OG0017840	MSYJ025470.1	8.23926	Cs3g13350.1	7.39536
OG0017841	MSYJ015290.1	1.63862	Cs3g08450.1	7.00328
OG0017842	MSYJ175620.1	4.35613	Cs5g10480.1	25.1505
OG0017843	MSYJ237780.1	25.6545	Cs2g22050.1	22.4565
OG0017844	MSYJ173170.1	15.0051	Cs5g22820.1	15.5811
OG0017845	MSYJ071730.1	41.9915	Cs7g06810.1	34.0083
OG0017846	MSYJ041060.1	7.50669	Cs1g08940.1	31.5862
OG0017847	MSYJ207490.1	34.5228	Cs5g21030.1	30.4409
OG0017848	MSYJ221850.1	242.443	orange1.1t01884.1	118.916
OG0017849	MSYJ162700.1	0.632329	Cs7g01670.1	0.292662
OG0017850	MSYJ018160.1	36.3698	Cs6g07130.1	41.6202
OG0017851	MSYJ177580.1	0.747101	Cs7g25940.1	0.936223
OG0017852	MSYJ106080.1	19.1943	Cs5g08960.1	10.4556
OG0017853	MSYJ104400.1	11.8451	Cs4g16960.1	11.1367
OG0017854	MSYJ241070.1	0.695386	Cs8g13100.1	1.65796
OG0017855	MSYJ279480.1	4.6496	Cs1g26490.1	2.92256
OG0017856	MSYJ122770.2	14.3109	Cs4g06530.7	2.0687
OG0017857	MSYJ196720.1	50.8599	Cs8g13645.1	126.628
OG0017858	MSYJ207030.1	1072.93	Cs9g14320.1	2842.9
OG0017859	MSYJ096960.1	0	Cs3g12170.1	1.66218
OG0017860	MSYJ166830.1	0	Cs9g06130.1	0.232458
OG0017861	MSYJ066910.1	402.931	Cs3g15550.1	0
OG0017862	MSYJ021940.1	11.5176	orange1.1t02506.1	52.1525
OG0017863	MSYJ147180.1	14.725	Cs4g18780.1	84.2051
OG0017864	MSYJ037310.1	1.87593	Cs6g18350.1	0.330535
OG0017865	MSYJ166200.1	0.298277	Cs9g06810.1	0.077699
OG0017866	MSYJ061860.2	9.33922	Cs2g25350.2	50.3695
OG0017867	MSYJ163150.1	17.9672	Cs7g01180.1	39.3736
OG0017868	MSYJ195940.1	47.3299	Cs4g17850.1	78.0012
OG0017869	MSYJ261580.1	2.96284	Cs7g08320.1	0.916792
OG0017870	MSYJ075440.1	1.03685	Cs4g02530.1	10.9935
OG0017871	MSYJ116200.1	0.271002	Cs9g13860.1	0.723431
OG0017872	MSYJ253750.3	11.7803	Cs3g27700.3	4.49349
OG0017873	MSYJ134320.1	1.91727	Cs2g13240.1	1.39327
OG0017874	MSYJ176110.1	118.88	Cs5g10900.1	133.191
OG0017875	MSYJ120460.1	5.26443	Cs8g08250.1	8.86853
OG0017876	MSYJ097840.1	18.9044	Cs7g22070.1	64.9332
OG0017877	MSYJ143600.1	6.0994	Cs8g02890.1	6.1728
OG0017878	MSYJ188990.1	0.582829	Cs2g01830.1	0.93709
OG0017879	MSYJ131880.1	58.1518	Cs2g10710.1	19.923
OG0017880	MSYJ225690.1	14.0495	Cs5g24740.1	28.6395
OG0017881	MSYJ278010.2	0.0715815	Cs1g25030.3	1.29286
OG0017882	MSYJ049650.2	3.88812	Cs7g32060.5	1.92926
OG0017883	MSYJ226450.1	5.29738	orange1.1t03498.2	6.07438
OG0017884	MSYJ036140.1	0.699932	Cs6g17150.1	0
OG0017885	MSYJ128140.1	0	Cs1g12400.1	0.629877
OG0017886	MSYJ268410.1	0	orange1.1t01364.1	0
OG0017887	MSYJ118420.1	1.2879	Cs9g18920.1	0.142204
OG0017888	MSYJ164720.1	99.7129	Cs2g15870.1	121.506
OG0017889	MSYJ070800.1	0.0534674	Cs9g03540.1	0
OG0017890	MSYJ113240.1	7.59534	orange1.1t01722.1	5.24045
OG0017891	MSYJ087640.1	0	Cs4g08030.1	0
OG0017892	MSYJ101950.1	4.87173	Cs6g05280.1	3.83338
OG0017893	MSYJ043000.2	4.13026	Cs2g23290.1	6.27032
OG0017894	MSYJ129330.1	19.6867	Cs5g28290.1	45.2952
OG0017895	MSYJ046430.1	52.0731	Cs1g22020.1	83.6179
OG0017896	MSYJ157510.1	37.5796	Cs7g04980.1	26.349
OG0017897	MSYJ010410.1	3.84632	Cs3g11640.1	4.45227
OG0017898	MSYJ156150.1	34.5782	Cs4g16020.1	25.8262
OG0017899	MSYJ079210.1	0	Cs4g15540.1	2.02554
OG0017900	MSYJ146530.1	0	Cs5g23020.1	0
OG0017901	MSYJ031110.1	17.1677	orange1.1t02285.1	8.61342
OG0017902	MSYJ120230.1	33.2638	Cs6g21120.1	10.1281
OG0017903	MSYJ260950.1	11.3533	Cs2g14990.1	1.81374
OG0017904	MSYJ266340.1	0	orange1.1t03784.1	0
OG0017905	MSYJ179200.1	0	Cs9g15110.1	0
OG0017906	MSYJ038550.1	14.4275	Cs6g19590.1	2.75105
OG0017907	MSYJ161960.1	19.5659	Cs7g02430.1	11.8439
OG0017908	MSYJ101360.1	0.457637	Cs6g05990.1	2.08305
OG0017909	MSYJ149390.1	28.6369	Cs7g21840.1	49.1708
OG0017910	MSYJ072330.1	11.1479	Cs5g16230.1	5.20229
OG0017911	MSYJ161300.1	9.39168	Cs7g03100.1	2.16326
OG0017912	MSYJ117760.1	0.776504	Cs9g18130.1	0.297687
OG0017913	MSYJ065260.1	40.627	Cs3g17320.1	69.1379
OG0017915	MSYJ131130.1	112.114	Cs2g09980.1	65.5764
OG0017916	MSYJ007790.1	0	orange1.1t03401.1	0
OG0017917	MSYJ067490.1	1.54716	Cs3g14990.1	0.80999
OG0017918	MSYJ055530.1	128.971	Cs2g23010.1	198.851
OG0017919	MSYJ109120.1	62.7508	orange1.1t00253.1	70.9376
OG0017920	MSYJ160130.1	0	Cs7g04260.1	0
OG0017921	MSYJ264870.1	0	Cs7g11650.1	0.179737
OG0017922	MSYJ221050.1	0	Cs8g18420.1	5.05441
OG0017923	MSYJ117110.1	0	Cs5g22070.1	0
OG0017924	MSYJ168600.1	0	Cs4g02920.1	0
OG0017925	MSYJ234520.1	58.3272	Cs5g02110.1	12.6307
OG0017926	MSYJ039140.1	72.9231	Cs3g05020.1	111.213
OG0017927	MSYJ087190.1	1.40006	Cs4g08530.1	3.01365
OG0017928	MSYJ167290.1	0.103391	Cs9g05590.1	0
OG0017929	MSYJ021590.1	697.79	Cs4g13240.1	476.385
OG0017930	MSYJ244950.1	41.1566	Cs8g04160.1	20.9056
OG0017931	MSYJ122660.1	8.79728	Cs4g06400.1	10.4498
OG0017932	MSYJ040520.1	93.8135	Cs9g11870.1	347.872
OG0017933	MSYJ095410.1	61.8247	Cs5g13630.1	64.1493
OG0017934	MSYJ195860.1	4.56782	Cs4g17760.1	1.48304
OG0017936	MSYJ000680.1	26.41	Cs3g03720.1	84.0694
OG0017937	MSYJ098530.1	9.0044	Cs1g02000.1	12.9911
OG0017938	MSYJ088160.1	16.4854	Cs2g22810.1	0.718587
OG0017939	MSYJ279730.1	3.141	Cs1g26760.1	16.1062
OG0017940	MSYJ171160.1	3.69521	Cs5g20780.1	1.70375
OG0017941	MSYJ150290.1	1470.8	orange1.1t01576.1	962.845
OG0017942	MSYJ114970.1	20.7788	orange1.1t04640.1	6.0541
OG0017943	MSYJ233260.1	3.20776	Cs5g03440.1	1.5855
OG0017944	MSYJ283040.1	0	Cs1g06140.1	0.209189
OG0017945	MSYJ276030.1	5.07988	Cs1g22990.1	4.94559
OG0017946	MSYJ178940.1	10.3883	Cs3g07300.1	32.8468
OG0017947	MSYJ233670.1	6.04232	Cs5g02950.1	6.82878
OG0017948	MSYJ122460.1	0	Cs4g06190.1	0.345334
OG0017949	MSYJ183440.1	0	Cs2g07680.1	0
OG0017950	MSYJ085990.2	22.0812	Cs4g09930.2	2.31573
OG0017951	MSYJ050440.1	0.454807	Cs7g31260.1	0.481775
OG0017952	MSYJ287460.1	13.3068	orange1.1t00171.1	31.152
OG0017953	MSYJ066170.1	5.75417	Cs3g16395.1	2.19269
OG0017954	MSYJ138760.1	135.213	Cs1g13530.1	116.557
OG0017955	MSYJ285660.1	0	Cs5g17480.1	0
OG0017956	MSYJ186380.1	5.2444	Cs2g04620.1	2.41657
OG0017957	MSYJ166590.1	32.7409	Cs9g06390.1	15.8438
OG0017958	MSYJ033180.2	3.47398	Cs6g13960.1	1.5616
OG0017959	MSYJ278410.3	5.21451	Cs1g25420.2	2.31441
OG0017960	MSYJ271090.1	16.4138	Cs3g04110.1	4.26742
OG0017961	MSYJ164510.1	14.8283	Cs2g15670.1	39.5902
OG0017962	MSYJ105550.1	49.2171	Cs5g08460.1	68.5158
OG0017963	MSYJ205190.1	2.90161	Cs8g18980.1	0.116093
OG0017964	MSYJ188420.1	0.261417	Cs2g02440.1	0.58716
OG0017965	MSYJ197340.1	11.2048	orange1.1t04595.1	24.4658
OG0017966	MSYJ245420.1	2.80185	Cs8g04640.1	4.69036
OG0017967	MSYJ143790.1	43.094	Cs8g03070.1	23.0711
OG0017968	MSYJ062520.1	1.84373	Cs2g26350.1	0
OG0017969	MSYJ147680.1	0	Cs4g19290.1	0
OG0017970	MSYJ202650.1	0	Cs5g21880.1	0
OG0017971	MSYJ011540.1	6.72022	Cs1g18330.1	20.1267
OG0017972	MSYJ083480.3	3.36932	Cs2g22140.2	4.33869
OG0017973	MSYJ111700.1	109.306	orange1.1t00531.1	114.021
OG0017974	MSYJ222400.1	0	Cs7g20660.1	0.119606
OG0017975	MSYJ070420.1	0.262535	Cs9g03110.1	0.278599
OG0017976	MSYJ220470.1	5.71526	Cs5g29400.1	31.7533
OG0017977	MSYJ128420.1	0.117877	Cs1g12730.1	0
OG0017978	MSYJ214530.1	4.98989	Cs5g19040.1	27.7634
OG0017979	MSYJ122610.2	7.27083e-07	Cs4g06350.6	6.18599
OG0017980	MSYJ083490.1	0	Cs2g22130.1	0
OG0017981	MSYJ092800.1	7.28502	Cs5g06900.1	12.6608
OG0017982	MSYJ237090.1	25.6975	Cs6g03360.2	19.653
OG0017983	MSYJ048390.1	0	Cs1g20140.1	0
OG0017984	MSYJ108250.1	3.41027	Cs1g03570.1	5.90772
OG0017985	MSYJ161830.1	8.13526	Cs7g02550.1	3.68409
OG0017986	MSYJ254510.1	10.7981	Cs3g26980.1	3.2149
OG0017987	MSYJ097610.1	49.1716	orange1.1t02591.1	149.182
OG0017988	MSYJ157530.1	21.0897	Cs7g04960.1	10.1525
OG0017989	MSYJ258730.1	30.8837	Cs3g22660.1	30.089
OG0017990	MSYJ033740.1	142.347	Cs6g14520.1	10.978
OG0017992	MSYJ249600.1	58.3874	Cs3g21120.1	24.3712
OG0017993	MSYJ145790.1	18.8847	Cs7g29140.1	18.1826
OG0017994	MSYJ234910.1	52.0315	orange1.1t02681.1	2.6355
OG0017995	MSYJ205820.1	94.2543	Cs8g18370.1	85.4082
OG0017996	MSYJ141480.1	37.3152	Cs9g02050.1	89.8994
OG0017997	MSYJ003860.1	35.0798	Cs8g08750.1	22.6931
OG0017998	MSYJ169470.1	26.156	Cs2g01210.1	4.64906
OG0017999	MSYJ279160.1	12.2854	Cs1g26170.1	27.635
OG0018000	MSYJ085400.1	4.64606	Cs3g20160.1	3.84889
OG0018001	MSYJ278120.1	188.36	Cs1g25150.1	103.094
OG0018002	MSYJ151500.1	72.707	Cs3g07820.1	23.056
OG0018003	MSYJ169960.1	0.0480582	Cs9g11260.1	0.13793
OG0018004	MSYJ039070.1	14.8322	Cs3g04910.1	8.26234
OG0018005	MSYJ193380.1	0	Cs2g30200.1	0
OG0018006	MSYJ092280.1	23.4288	Cs5g07550.1	4.97027
OG0018007	MSYJ184980.1	10.8189	Cs2g06115.1	30.1907
OG0018008	MSYJ157490.5	21.7136	Cs7g05000.5	1.28045
OG0018009	MSYJ279030.1	30.7164	Cs1g26060.1	23.1108
OG0018010	MSYJ163280.1	0.105602	Cs7g01060.1	0
OG0018011	MSYJ116400.1	44.9586	Cs9g13710.1	2.67697
OG0018012	MSYJ237660.1	0.302881	Cs8g06750.1	0
OG0018013	MSYJ140480.1	0.924612	Cs9g03760.1	0.485527
OG0018014	MSYJ147470.1	0.550304	Cs4g19090.1	27.3527
OG0018015	MSYJ001210.1	5.5009	orange1.1t05695.1	107
OG0018016	MSYJ277130.1	0.969604	Cs1g24130.1	1.50142
OG0018017	MSYJ230470.1	0	orange1.1t03514.1	0
OG0018018	MSYJ022190.1	0	Cs2g26980.1	0
OG0018019	MSYJ240070.1	0	Cs9g10100.1	0
OG0018020	MSYJ118060.1	19.3536	Cs9g18570.1	18.8868
OG0018021	MSYJ075570.1	9.2596	Cs4g02650.1	13.5095
OG0018022	MSYJ271040.1	6.76426	Cs3g04060.1	14.9354
OG0018023	MSYJ114750.1	6.92684	Cs7g15430.1	4.33052
OG0018024	MSYJ287830.1	1.81213	Cs7g08000.1	0.626541
OG0018025	MSYJ261850.1	49.0749	Cs7g08580.1	6.5103
OG0018026	MSYJ071510.1	0	Cs7g07110.1	0
OG0018027	MSYJ225830.1	40.0118	Cs5g24870.1	49.857
OG0018028	MSYJ205850.1	0.387454	Cs8g18340.1	0.841025
OG0018029	MSYJ126400.1	0.943135	Cs6g02330.1	0
OG0018030	MSYJ253870.1	50.5236	Cs3g27880.1	73.3891
OG0018031	MSYJ264030.1	3.42148	Cs7g10700.1	1.95441
OG0018032	MSYJ233180.1	6.76777	Cs5g03520.1	2.74795
OG0018033	MSYJ231970.1	296.151	Cs5g04830.1	302.543
OG0018034	MSYJ209230.1	0	Cs7g12680.1	0
OG0018036	MSYJ239100.1	0	Cs9g08680.1	0
OG0018037	MSYJ167950.1	0.201101	Cs3g12560.1	1.37241
OG0018038	MSYJ013720.3	92.2038	Cs1g15830.5	0.578017
OG0018039	MSYJ107970.1	0	Cs1g03270.1	0
OG0018040	MSYJ170840.2	3.57655	Cs7g25630.2	0
OG0018041	MSYJ261200.1	31.1716	Cs2g15220.1	14.1227
OG0018042	MSYJ138380.1	3.2728	Cs1g13160.1	23.3181
OG0018043	MSYJ038470.1	0.368664	Cs6g19500.1	0.543193
OG0018044	MSYJ165940.1	11.2088	Cs9g07050.1	45.0256
OG0018045	MSYJ061240.1	0	Cs2g14080.1	2.10271
OG0018046	MSYJ182590.1	0	Cs1g22460.1	0
OG0018047	MSYJ266260.1	11.0824	orange1.1t03777.1	75.2724
OG0018048	MSYJ019730.1	24.9139	Cs8g16460.1	85.5467
OG0018049	MSYJ213050.1	0.0526311	Cs7g32550.1	0
OG0018050	MSYJ109080.1	11.3419	orange1.1t00249.1	1.69966
OG0018051	MSYJ063600.1	76.9372	Cs3g19085.1	229.845
OG0018052	MSYJ192030.1	6.92719	Cs2g29690.1	45.7441
OG0018053	MSYJ107680.1	4.84171	Cs1g02990.1	0.334477
OG0018054	MSYJ183040.1	20.4224	Cs2g08160.1	38.1434
OG0018055	MSYJ163240.1	1.93458	Cs7g01090.1	0.490263
OG0018056	MSYJ089680.1	3.46275	Cs7g17120.1	1.11605
OG0018057	MSYJ094670.1	1.60866	Cs8g14760.1	1.74035
OG0018058	MSYJ103210.1	2.93025	Cs8g01230.2	5.43388
OG0018059	MSYJ120270.1	0.129086	Cs6g21070.1	0.272355
OG0018060	MSYJ164450.1	0.15434	Cs2g15610.1	0
OG0018061	MSYJ106930.2	12.1087	Cs5g09780.2	4.57726
OG0018062	MSYJ056740.2	4.26058	Cs2g18980.2	2.22059
OG0018063	MSYJ158610.1	20.4928	Cs7g23800.1	18.4998
OG0018064	MSYJ213220.1	38.772	Cs7g32340.2	35.8158
OG0018065	MSYJ281310.1	36.0838	Cs7g19490.1	45.4979
OG0018066	MSYJ190770.1	0	Cs4g03170.1	0
OG0018067	MSYJ050120.1	32.2707	Cs7g31600.1	69.0282
OG0018068	MSYJ030350.1	50.3265	Cs6g10700.1	18.2891
OG0018069	MSYJ238820.1	23.8255	Cs9g08460.1	16.4676
OG0018070	MSYJ018750.1	3.31088	Cs8g15430.1	0.444264
OG0018071	MSYJ285730.1	37.1612	Cs5g17550.1	37.8337
OG0018072	MSYJ037190.1	0	Cs6g18220.1	0
OG0018073	MSYJ285270.1	26.9212	Cs5g17005.1	91.3852
OG0018074	MSYJ012130.1	6.43302	Cs1g17730.1	0
OG0018075	MSYJ142500.1	1.91185	Cs9g01040.1	23.8115
OG0018076	MSYJ133740.1	25.6108	Cs2g12670.1	93.06
OG0018077	MSYJ117870.1	3.74688	Cs9g18350.1	0.196008
OG0018078	MSYJ030990.1	3.51385	Cs6g11530.1	2.26164
OG0018079	MSYJ137220.1	0.238635	Cs1g03950.1	0
OG0018080	MSYJ182270.1	0.200808	Cs8g10950.1	0.808453
OG0018081	MSYJ236920.1	26.2698	Cs6g03100.1	65.2972
OG0018082	MSYJ193080.1	0	Cs2g30520.1	0
OG0018083	MSYJ020990.1	73.6935	Cs7g27690.1	41.9261
OG0018084	MSYJ052840.1	21.5095	orange1.1t03822.1	11.9463
OG0018085	MSYJ129320.1	7.90216	Cs5g28280.1	3.6722
OG0018087	MSYJ069390.1	15.4948	Cs6g20490.1	11.1169
OG0018088	MSYJ019400.1	0	Cs8g16080.1	0
OG0018089	MSYJ085760.1	10.9596	Cs3g19780.1	1.74548
OG0018090	MSYJ218070.1	0	Cs5g32020.1	0
OG0018091	MSYJ066740.1	0.111566	Cs3g15720.1	0.0399972
OG0018092	MSYJ071560.1	48.4909	Cs7g07050.1	10.0287
OG0018093	MSYJ205640.1	4.9398	Cs8g18540.1	3.12945
OG0018095	MSYJ164250.1	3.30479	Cs9g06200.1	9.83885
OG0018096	MSYJ185890.1	43.3241	Cs2g05090.1	9.88019
OG0018097	MSYJ252820.1	75.5379	Cs5g26220.1	303.411
OG0018098	MSYJ237550.1	0.776214	Cs8g06860.1	1.97608
OG0018099	MSYJ023350.1	0.33467	Cs6g09750.1	0.0660707
OG0018100	MSYJ114180.1	14.7902	Cs5g33580.1	41.8003
OG0018101	MSYJ183520.1	17.6911	Cs2g07600.1	32.2624
OG0018102	MSYJ086860.1	12.0187	Cs4g08970.1	46.2237
OG0018103	MSYJ195270.1	0	Cs5g20310.1	0.085107
OG0018104	MSYJ018510.2	5.60899	Cs7g18010.1	2.93069
OG0018105	MSYJ220480.1	89.7216	Cs5g29390.1	147.039
OG0018106	MSYJ047040.1	8.32764	Cs1g21430.1	3.98108
OG0018107	MSYJ195010.1	0	Cs5g20890.1	0
OG0018108	MSYJ239510.1	0.249733	Cs9g10700.1	0.134882
OG0018109	MSYJ218810.1	97.8272	Cs5g31120.1	56.009
OG0018110	MSYJ239260.1	151.75	Cs9g08850.1	72.2435
OG0018111	MSYJ137260.1	0.326983	Cs1g04000.1	0
OG0018112	MSYJ258260.1	15.4914	Cs3g23130.1	40.3028
OG0018113	MSYJ038100.1	35.4784	Cs6g19130.1	77.5831
OG0018114	MSYJ085660.1	2.13566	Cs3g19900.1	0.376365
OG0018115	MSYJ128410.1	0	Cs1g12720.1	0
OG0018116	MSYJ079510.1	0.0976294	Cs6g10330.1	0.175493
OG0018117	MSYJ180020.1	2.7788	Cs7g21180.1	7.94094
OG0018118	MSYJ193160.1	0	Cs2g30430.1	0
OG0018119	MSYJ043980.1	17.5031	Cs2g24680.1	74.5379
OG0018120	MSYJ092340.1	530.9	Cs5g07420.1	200.844
OG0018121	MSYJ220070.1	9.55763	Cs5g29830.1	0.913321
OG0018123	MSYJ129050.1	4.2437	Cs5g12420.1	65.5997
OG0018124	MSYJ063090.11	0.749954	Cs4g10010.4	9.61623
OG0018125	MSYJ210560.1	5.75309	Cs9g16660.2	7.5955
OG0018126	MSYJ138960.1	0	Cs1g13770.1	0
OG0018127	MSYJ231780.1	32.4728	Cs5g05030.1	194.508
OG0018128	MSYJ009000.1	0	Cs5g25240.1	0
OG0018129	MSYJ250590.1	0.762545	Cs3g22160.1	0.689484
OG0018130	MSYJ092170.1	0	Cs5g07670.1	0
OG0018133	MSYJ064870.1	3.82515	Cs3g17780.1	0.0559373
OG0018134	MSYJ023490.1	0	Cs6g09600.1	0
OG0018135	MSYJ240060.1	0	Cs9g10110.1	0
OG0018137	MSYJ071520.1	0	Cs7g07100.1	0
OG0018138	MSYJ035560.1	56.9965	Cs6g16580.1	0
OG0018139	MSYJ000460.1	0.153377	Cs3g04780.1	0
OG0018140	MSYJ123610.1	0	Cs4g07380.1	0
OG0018141	MSYJ208200.1	1.48809	Cs5g11210.1	9.16434
OG0018142	MSYJ121040.1	10.7333	Cs4g04600.1	29.0201
OG0018143	MSYJ076290.2	29.2534	Cs6g09170.1	6.06392
OG0018144	MSYJ204500.1	14.1041	Cs8g19750.1	19.6315
OG0018145	MSYJ258550.1	136.789	Cs3g22840.1	97.9847
OG0018146	MSYJ210150.1	68.5837	Cs9g16160.1	45.613
OG0018147	MSYJ221160.1	0.552622	Cs4g11560.1	0.0603501
OG0018148	MSYJ113620.1	0.241593	orange1.1t01679.1	0.0761233
OG0018149	MSYJ207400.1	0	orange1.1t02527.1	0
OG0018150	MSYJ172330.1	22.6964	Cs5g12760.1	23.0382
OG0018151	MSYJ023150.1	32.5498	Cs6g10000.1	37.8285
OG0018153	MSYJ050770.1	0	Cs7g30950.1	0
OG0018154	MSYJ062310.1	19.2569	Cs3g03420.1	36.8378
OG0018155	MSYJ132480.2	23.1423	Cs2g11390.4	5.98722
OG0018156	MSYJ217920.1	21.7098	Cs5g32190.1	11.9315
OG0018158	MSYJ162240.1	12.1338	Cs7g02130.1	18.9323
OG0018159	MSYJ084190.1	1.67047	Cs2g25010.1	0.533753
OG0018160	MSYJ147290.1	9.44792	Cs4g18910.1	3.74005
OG0018161	MSYJ205150.1	0	Cs8g19020.1	0
OG0018162	MSYJ034790.1	5.386	Cs6g15790.1	2.64498
OG0018163	MSYJ217720.1	26.7863	Cs5g32390.1	2.78888
OG0018164	MSYJ019710.1	28.0912	Cs8g16440.1	19.8499
OG0018165	MSYJ048200.1	49.5784	Cs1g20310.1	20.792
OG0018166	MSYJ013470.1	0	Cs1g16050.1	0
OG0018167	MSYJ114410.1	0	Cs7g15830.1	0
OG0018168	MSYJ276440.2	1.62536	Cs1g23460.1	2.0416
OG0018169	MSYJ190360.3	0.727374	Cs4g03580.1	1.2203
OG0018170	MSYJ047800.1	0	Cs1g20670.1	0
OG0018171	MSYJ203890.1	0.569707	Cs8g20350.1	0.590844
OG0018173	MSYJ083240.1	0	orange1.1t04681.1	0.702085
OG0018174	MSYJ109800.3	0	orange1.1t00333.3	0.920909
OG0018175	MSYJ099010.1	7.35477	Cs1g09540.1	4.72533
OG0018176	MSYJ036670.1	13.1526	Cs6g17680.1	40.4673
OG0018177	MSYJ247080.1	19.1467	orange1.1t04213.1	4.60321
OG0018178	MSYJ229020.1	0	orange1.1t03606.1	0
OG0018179	MSYJ065450.1	44.944	Cs3g17120.1	43.3346
OG0018180	MSYJ244360.1	23.9076	Cs8g03560.1	12.694
OG0018181	MSYJ030190.1	12.2951	Cs6g10520.1	12.9907
OG0018182	MSYJ248390.1	0	Cs4g12800.1	10.6338
OG0018183	MSYJ132620.1	5.03363	Cs2g11540.1	14.4772
OG0018184	MSYJ267390.1	0	orange1.1t02111.1	0
OG0018185	MSYJ105950.1	19.1577	Cs5g08830.1	20.9758
OG0018186	MSYJ287930.1	6.92747	Cs7g08110.1	2.67664
OG0018187	MSYJ080030.1	1.02263	Cs5g32710.1	0.198319
OG0018188	MSYJ232730.1	0.126248	Cs5g03970.1	0.0346968
OG0018189	MSYJ122650.1	9.96861	Cs4g06390.1	12.9455
OG0018190	MSYJ069190.1	0.363234	Cs6g20290.1	0.558513
OG0018191	MSYJ093320.1	9.13063	Cs5g06360.1	8.78452
OG0018192	MSYJ189780.1	42.2777	Cs4g04200.1	65.1628
OG0018193	MSYJ065240.1	3.11274	Cs3g17340.1	0.865838
OG0018194	MSYJ110770.1	8.97502	orange1.1t00430.1	15.8777
OG0018195	MSYJ086130.3	8.76985	Cs4g09780.2	1.29754
OG0018196	MSYJ193410.1	78.3008	Cs2g30170.1	113.776
OG0018197	MSYJ256170.1	206.765	Cs3g25230.1	60.99
OG0018198	MSYJ076030.1	11.4843	Cs6g08920.1	7.71849
OG0018199	MSYJ245160.1	0	Cs8g04390.1	0
OG0018201	MSYJ000790.1	6.52295	Cs5g11130.1	2.64134
OG0018202	MSYJ054320.1	0	Cs2g09050.1	0
OG0018203	MSYJ009030.1	67.4767	Cs5g25220.1	49.151
OG0018204	MSYJ143140.1	0	Cs8g02410.1	0.0320427
OG0018205	MSYJ215180.1	0	orange1.1t03284.1	0
OG0018206	MSYJ160940.1	48.9275	Cs7g03440.1	68.4642
OG0018207	MSYJ168130.1	0	orange1.1t04982.1	13.8943
OG0018208	MSYJ196360.1	5.32147	Cs4g18300.1	1.81192
OG0018209	MSYJ187520.1	55.5641	Cs2g03430.1	1.96607
OG0018210	MSYJ135080.1	0.378819	Cs2g16840.1	0
OG0018211	MSYJ087390.4	7.47773	Cs4g08330.5	0.496558
