Orthogroup	Species	Gene	TPM
OG0002629	Cs	Cs2g17540.7	0.391824
OG0002629	Cr	MSYJ135700.1	20.4833
OG0002629	Cr	MSYJ135700.2	20.4833
OG0002630	Cs	Cs6g07780.1	0
OG0002630	Cs	Cs6g07780.2	2.90213
OG0002630	Cs	Cs6g07780.3	1.73399
OG0002630	Cs	Cs6g07780.4	1.06711
OG0002630	Cr	MSYJ017500.1	1.08456
OG0002630	Cr	MSYJ017500.2	3.95268
OG0002631	Cs	Cs1g20800.1	4.5055
OG0002631	Cs	Cs1g20800.2	4.10301
OG0002631	Cs	Cs1g20800.3	1.82558
OG0002631	Cs	Cs1g20800.4	3.85659
OG0002631	Cr	MSYJ047660.1	12.9899
OG0002631	Cr	MSYJ047660.2	0.000104549
OG0002632	Cs	Cs9g04580.4	1.58057
OG0002632	Cs	Cs9g04580.7	1.64466
OG0002632	Cr	MSYJ139630.11	0
OG0002632	Cr	MSYJ139630.13	13.3131
OG0002632	Cr	MSYJ139630.6	0
OG0002632	Cr	MSYJ139630.9	0
OG0002633	Cs	Cs9g06480.1	41.2476
OG0002633	Cs	Cs9g06480.2	0
OG0002633	Cs	Cs9g06480.3	2.1064
OG0002633	Cr	MSYJ166500.1	18.7204
OG0002633	Cr	MSYJ166500.2	4.47617
OG0002633	Cs	orange1.1t02894.1	0
OG0002634	Cs	Cs4g06160.1	23.6039
OG0002634	Cs	Cs4g06160.2	1.65293
OG0002634	Cs	Cs4g06160.3	0
OG0002634	Cr	MSYJ122430.1	9.70051
OG0002634	Cr	MSYJ122430.2	9.70051
OG0002634	Cr	MSYJ122430.3	0
OG0002635	Cs	Cs3g23460.1	8.15819
OG0002635	Cs	Cs3g23460.2	0
OG0002635	Cs	Cs3g23460.3	1.80633
OG0002635	Cs	Cs3g23460.4	0
OG0002635	Cs	Cs3g23460.5	0
OG0002635	Cr	MSYJ257900.1	6.70499
OG0002636	Cs	Cs1g16890.1	0.12335
OG0002636	Cs	Cs1g16910.1	0
OG0002636	Cs	Cs1g16960.1	0
OG0002636	Cs	Cs1g17060.1	0.075272
OG0002636	Cr	MSYJ012850.1	0.0804803
OG0002636	Cs	orange1.1t05647.1	0
OG0002637	Cs	Cs2g08230.4	0.349477
OG0002637	Cs	Cs2g08230.6	0
OG0002637	Cs	Cs2g08230.8	0.635782
OG0002637	Cr	MSYJ182940.3	0.000351604
OG0002637	Cr	MSYJ182940.5	0.000272683
OG0002637	Cr	MSYJ182940.6	0.000351604
OG0002638	Cs	Cs4g15580.1	5.77112
OG0002638	Cs	Cs4g15580.2	0.0511726
OG0002638	Cs	Cs4g15580.3	0
OG0002638	Cs	Cs4g15580.4	0
OG0002638	Cs	Cs4g15580.5	0
OG0002638	Cr	MSYJ079250.1	8.48263
OG0002639	Cs	Cs5g02140.1	0.647153
OG0002639	Cs	Cs5g02140.2	179.328
OG0002639	Cs	Cs5g02140.3	1.11787
OG0002639	Cr	MSYJ111390.1	4.95282
OG0002639	Cs	orange1.1t00497.1	1.02018
OG0002639	Cs	orange1.1t00497.2	1.02018
OG0002640	Cs	Cs2g27200.1	9.26862
OG0002640	Cs	Cs2g27200.2	20.7795
OG0002640	Cr	MSYJ059900.1	0
OG0002640	Cr	MSYJ059900.2	16.8449
OG0002640	Cr	MSYJ059900.3	0
OG0002640	Cr	MSYJ059900.4	16.8449
OG0002641	Cs	Cs3g17410.1	45.7987
OG0002641	Cs	Cs3g17410.2	2.39647
OG0002641	Cs	Cs3g17410.3	0
OG0002641	Cs	Cs3g17410.4	0.482829
OG0002641	Cs	Cs3g17410.5	1.05538
OG0002641	Cr	MSYJ065160.1	39.1636
OG0002642	Cr	MSYJ054300.1	0
OG0002642	Cr	MSYJ124650.1	1.14896
OG0002642	Cr	MSYJ230090.1	1.22176
OG0002642	Cs	orange1.1t02784.1	0.587397
OG0002642	Cs	orange1.1t02784.2	0.587397
OG0002642	Cs	orange1.1t02784.3	0
OG0002643	Cs	Cs5g19770.1	0
OG0002643	Cr	MSYJ053760.1	0
OG0002643	Cs	orange1.1t01215.1	0
OG0002643	Cs	orange1.1t02410.1	0
OG0002643	Cs	orange1.1t05662.1	0
OG0002643	Cs	orange1.1t05815.1	0
OG0002644	Cs	Cs1g14540.1	11.1466
OG0002644	Cs	Cs1g14540.2	0
OG0002644	Cs	Cs1g14540.3	3.31753
OG0002644	Cs	Cs1g14540.4	1.21035
OG0002644	Cs	Cs1g14540.5	1.86203
OG0002644	Cr	MSYJ282410.1	6.60677
OG0002645	Cs	Cs6g06950.1	9.16631
OG0002645	Cs	Cs6g06950.2	9.90918
OG0002645	Cr	MSYJ100810.1	3.69975
OG0002645	Cr	MSYJ100810.2	3.69975
OG0002645	Cr	MSYJ100810.3	3.69975
OG0002645	Cr	MSYJ100810.4	3.69975
OG0002646	Cr	MSYJ091670.1	0
OG0002646	Cr	MSYJ096850.1	0
OG0002646	Cr	MSYJ211730.1	0
OG0002646	Cs	orange1.1t04179.1	0
OG0002646	Cs	orange1.1t05146.1	0
OG0002646	Cs	orange1.1t05172.1	0
OG0002647	Cs	Cs6g15920.1	17.6942
OG0002647	Cs	Cs6g15920.2	3.42294
OG0002647	Cr	MSYJ034920.1	4.20346
OG0002647	Cr	MSYJ034920.2	4.20346
OG0002647	Cr	MSYJ034920.3	4.20346
OG0002647	Cr	MSYJ034920.4	4.20346
OG0002648	Cs	Cs5g32770.1	2.89
OG0002648	Cs	Cs5g32770.2	140.66
OG0002648	Cs	Cs5g32770.3	1.7517
OG0002648	Cs	Cs5g32770.4	0
OG0002648	Cs	Cs5g32770.5	4.55258
OG0002648	Cr	MSYJ079960.1	80.6831
OG0002649	Cs	Cs7g18400.1	12.3256
OG0002649	Cs	Cs7g18400.2	0
OG0002649	Cr	MSYJ018390.1	7.09261
OG0002649	Cr	MSYJ018390.2	7.09261
OG0002649	Cr	MSYJ018390.3	2.92355
OG0002649	Cr	MSYJ018390.4	0
OG0002650	Cs	Cs5g03450.1	13.4286
OG0002650	Cs	Cs5g03450.2	5.32154
OG0002650	Cs	Cs9g17700.1	10.204
OG0002650	Cs	Cs9g17700.2	1.17656
OG0002650	Cr	MSYJ233250.1	7.37072
OG0002650	Cr	MSYJ233250.2	7.37072
OG0002651	Cr	MSYJ111730.1	1.3307
OG0002651	Cr	MSYJ111730.2	1.3307
OG0002651	Cr	MSYJ111730.3	12.4861
OG0002651	Cs	orange1.1t00535.1	3.74411
OG0002651	Cs	orange1.1t00535.2	2.89998
OG0002651	Cs	orange1.1t00535.3	3.27679
OG0002652	Cr	MSYJ268300.1	0.006657
OG0002652	Cr	MSYJ268300.2	0
OG0002652	Cr	MSYJ268300.3	0.006657
OG0002652	Cr	MSYJ268300.4	0
OG0002652	Cr	MSYJ268300.5	0.006657
OG0002652	Cs	orange1.1t01368.1	0.864941
OG0002653	Cs	Cs2g09120.3	2.49334
OG0002653	Cr	MSYJ054290.1	2.36643
OG0002653	Cr	MSYJ054290.5	2.36643
OG0002653	Cr	MSYJ054290.6	2.36643
OG0002653	Cr	MSYJ054290.7	0
OG0002653	Cr	MSYJ054290.8	2.36643
OG0002654	Cs	Cs2g26290.1	0.269841
OG0002654	Cr	MSYJ077580.1	0.282083
OG0002654	Cr	MSYJ084890.1	0
OG0002654	Cr	MSYJ120700.1	0
OG0002654	Cr	MSYJ237910.1	0
OG0002654	Cs	orange1.1t05500.1	0.840279
OG0002655	Cs	Cs8g19350.1	0.410752
OG0002655	Cs	Cs8g19350.2	2.28519
OG0002655	Cr	MSYJ204930.1	0
OG0002655	Cr	MSYJ204930.2	0.344132
OG0002655	Cr	MSYJ204930.3	0.344132
OG0002655	Cr	MSYJ204930.4	0
OG0002656	Cs	Cs2g07780.1	26.4043
OG0002656	Cr	MSYJ199480.1	18.7397
OG0002656	Cr	MSYJ199480.2	8.19995
OG0002656	Cr	MSYJ199480.3	11.9632
OG0002656	Cr	MSYJ199480.4	10.9659
OG0002656	Cr	MSYJ199480.5	13.3838
OG0002657	Cs	Cs7g28320.1	0.249445
OG0002657	Cs	Cs7g28320.2	0.733323
OG0002657	Cr	MSYJ042350.1	0.222871
OG0002657	Cr	MSYJ042350.2	1.62679
OG0002657	Cr	MSYJ042350.3	0.102141
OG0002657	Cr	MSYJ042350.4	0.102141
OG0002658	Cr	MSYJ005460.1	61.7281
OG0002658	Cr	MSYJ005460.3	61.7281
OG0002658	Cs	orange1.1t01252.1	96.9462
OG0002658	Cs	orange1.1t01252.3	4.5446e-06
OG0002658	Cs	orange1.1t01252.4	3.90565
OG0002658	Cs	orange1.1t01252.5	0.199632
OG0002659	Cs	Cs8g02210.1	13.9562
OG0002659	Cs	Cs8g02210.2	0
OG0002659	Cs	Cs8g02210.3	18.9606
OG0002659	Cs	Cs8g02210.4	2.5168
OG0002659	Cs	Cs8g02210.5	1.65318
OG0002659	Cr	MSYJ142920.1	20.9489
OG0002660	Cs	Cs3g06850.1	4.03265
OG0002660	Cs	Cs3g06850.2	12.6328
OG0002660	Cs	Cs3g06850.4	0
OG0002660	Cr	MSYJ222550.1	1.11528
OG0002660	Cr	MSYJ222550.2	1.11528
OG0002660	Cr	MSYJ222550.3	1.11528
OG0002661	Cs	Cs2g24520.1	1.21372
OG0002661	Cs	Cs2g24520.2	78.7156
OG0002661	Cs	Cs2g24520.4	17.3098
OG0002661	Cr	MSYJ043840.1	11.789
OG0002661	Cr	MSYJ043840.3	11.789
OG0002661	Cr	MSYJ043840.4	11.789
OG0002662	Cs	Cs2g14740.1	0.320845
OG0002662	Cs	Cs2g14740.2	10.3658
OG0002662	Cs	Cs2g14740.3	3.67642
OG0002662	Cs	Cs2g14740.4	0.353781
OG0002662	Cs	Cs7g19430.2	2.1227
OG0002662	Cr	MSYJ260720.1	11.6949
OG0002663	Cs	Cs2g24330.1	5.35238
OG0002663	Cr	MSYJ043700.1	5.53357
OG0002663	Cr	MSYJ043700.2	5.53357
OG0002663	Cr	MSYJ043700.3	5.53357
OG0002663	Cr	MSYJ043700.4	5.53357
OG0002663	Cr	MSYJ043700.5	5.53357
OG0002664	Cs	Cs5g23765.1	3.02332
OG0002664	Cs	Cs5g23900.1	10.0366
OG0002664	Cs	Cs6g12740.1	4.96764
OG0002664	Cr	MSYJ202200.1	3.08329
OG0002664	Cr	MSYJ202260.1	9.35891
OG0002664	Cr	MSYJ271430.1	6.02791
OG0002665	Cs	Cs7g05310.1	1.27686
OG0002665	Cs	Cs7g05310.2	273.443
OG0002665	Cs	Cs7g05310.3	0.239677
OG0002665	Cs	Cs7g05310.4	3.54828
OG0002665	Cs	Cs7g05310.5	0.995277
OG0002665	Cr	MSYJ157200.1	193.821
OG0002666	Cs	Cs6g16880.1	8.43437
OG0002666	Cs	Cs6g16880.2	0.333171
OG0002666	Cs	Cs6g16880.3	3.22639
OG0002666	Cs	Cs6g16880.4	0.284088
OG0002666	Cs	Cs6g16880.5	1.43482
OG0002666	Cr	MSYJ035850.1	117.336
OG0002667	Cs	Cs2g03530.1	0.232233
OG0002667	Cs	Cs2g03530.2	60.7745
OG0002667	Cs	Cs5g14780.1	3.08867
OG0002667	Cs	Cs5g14780.2	261.036
OG0002667	Cs	Cs5g14780.3	2.82664
OG0002667	Cr	MSYJ187410.1	25.0939
OG0002668	Cs	Cs4g08130.1	17.7128
OG0002668	Cr	MSYJ087570.1	4.58478
OG0002668	Cr	MSYJ087570.2	0
OG0002668	Cr	MSYJ087570.3	4.58478
OG0002668	Cr	MSYJ087570.4	0
OG0002668	Cr	MSYJ087570.5	4.58478
OG0002669	Cs	Cs3g09390.1	4.31058
OG0002669	Cs	Cs3g09390.2	0.654097
OG0002669	Cs	Cs3g09980.1	4.63398
OG0002669	Cr	MSYJ137810.1	0
OG0002669	Cr	MSYJ173400.1	0
OG0002669	Cr	MSYJ267670.1	0.73586
OG0002670	Cr	MSYJ266710.1	9.18087
OG0002670	Cr	MSYJ266710.2	9.18087
OG0002670	Cs	orange1.1t02030.1	7.49801
OG0002670	Cs	orange1.1t02030.2	0.880471
OG0002670	Cs	orange1.1t02030.3	19.2033
OG0002670	Cs	orange1.1t02030.4	0
OG0002671	Cs	Cs5g11020.1	6.79959
OG0002671	Cs	Cs5g11020.2	0
OG0002671	Cs	Cs5g11020.3	6.22027
OG0002671	Cs	Cs5g11020.5	0
OG0002671	Cr	MSYJ176200.2	2.71182
OG0002671	Cr	MSYJ176200.4	2.71182
OG0002672	Cs	Cs6g22250.1	2.27421
OG0002672	Cs	Cs6g22250.2	17.7979
OG0002672	Cs	Cs6g22250.3	0.283949
OG0002672	Cs	Cs6g22250.4	3.68299
OG0002672	Cr	MSYJ119170.1	13.1258
OG0002672	Cr	MSYJ119170.2	13.1258
OG0002673	Cs	Cs2g18690.1	0.256926
OG0002673	Cs	Cs4g07820.1	39.9958
OG0002673	Cr	MSYJ124080.1	0.230093
OG0002673	Cr	MSYJ124080.2	33.5382
OG0002673	Cr	MSYJ124080.3	5.56059
OG0002673	Cr	MSYJ124080.4	1.13903
OG0002674	Cs	Cs8g15610.1	100.243
OG0002674	Cs	Cs8g15610.2	1.61129
OG0002674	Cr	MSYJ018910.1	12.3319
OG0002674	Cr	MSYJ018910.2	28.6827
OG0002674	Cr	MSYJ018910.3	12.3319
OG0002674	Cr	MSYJ018910.4	0
OG0002675	Cr	MSYJ253340.1	50.1372
OG0002675	Cs	orange1.1t04023.1	0.939795
OG0002675	Cs	orange1.1t04023.2	0.999252
OG0002675	Cs	orange1.1t04023.3	3.18321
OG0002675	Cs	orange1.1t04023.4	0.780615
OG0002675	Cs	orange1.1t04023.5	58.4025
OG0002676	Cs	Cs8g01810.1	2.88361
OG0002676	Cs	Cs8g01810.2	40.1899
OG0002676	Cs	Cs8g01850.1	23.987
OG0002676	Cr	MSYJ009360.1	0
OG0002676	Cr	MSYJ103730.1	733.727
OG0002676	Cs	orange1.1t05124.1	1251.51
OG0002677	Cs	Cs7g14320.1	0
OG0002677	Cr	MSYJ023770.1	0
OG0002677	Cr	MSYJ051540.1	0
OG0002677	Cr	MSYJ154960.1	0
OG0002677	Cr	MSYJ154970.1	0
OG0002677	Cr	MSYJ154980.1	0
OG0002678	Cs	Cs9g01260.3	1.31588
OG0002678	Cs	Cs9g01260.6	1.74766
OG0002678	Cs	Cs9g01260.7	8.47991e-07
OG0002678	Cs	Cs9g01260.8	1.24934
OG0002678	Cr	MSYJ142310.2	0
OG0002678	Cr	MSYJ142310.3	0
OG0002679	Cs	Cs7g16230.1	0.829973
OG0002679	Cs	Cs7g16270.1	474.086
OG0002679	Cs	Cs7g16290.1	2.39644
OG0002679	Cs	Cs7g16290.2	165.824
OG0002679	Cr	MSYJ199990.1	1.24299
OG0002679	Cs	orange1.1t04859.1	2.24641
OG0002680	Cs	Cs2g11980.1	1.41572
OG0002680	Cs	Cs2g11980.2	12.0963
OG0002680	Cs	Cs2g11980.3	3.33205
OG0002680	Cr	MSYJ133060.1	4.93721
OG0002680	Cr	MSYJ133060.2	4.93721
OG0002680	Cr	MSYJ133060.3	4.93721
OG0002681	Cs	Cs1g03500.1	300.216
OG0002681	Cs	Cs1g03500.2	2.36726
OG0002681	Cs	Cs1g03500.3	0.398638
OG0002681	Cs	Cs1g03500.4	6.00263
OG0002681	Cs	Cs1g03500.5	1.27378
OG0002681	Cr	MSYJ108170.1	118.634
OG0002682	Cs	Cs5g32570.2	2.84232
OG0002682	Cs	Cs5g32570.3	0.550532
OG0002682	Cs	Cs5g32570.4	0.474673
OG0002682	Cs	Cs5g32570.5	120.007
OG0002682	Cr	MSYJ080180.2	24.3679
OG0002682	Cr	MSYJ080180.3	1.31464
OG0002683	Cs	Cs3g12000.1	879.165
OG0002683	Cs	Cs3g12000.2	48.6227
OG0002683	Cs	Cs3g12000.3	869.612
OG0002683	Cs	Cs3g12000.4	6.04345
OG0002683	Cr	MSYJ010090.1	238.399
OG0002683	Cr	MSYJ171620.1	359.574
OG0002684	Cs	Cs5g06610.1	0.710429
OG0002684	Cs	Cs5g06610.2	9.65845
OG0002684	Cs	Cs5g06610.3	0.886508
OG0002684	Cs	Cs5g06610.4	0.673998
OG0002684	Cs	Cs5g06610.5	0.43424
OG0002684	Cr	MSYJ093100.1	21.0798
OG0002685	Cs	Cs5g34760.1	0
OG0002685	Cs	Cs5g34760.2	47.9648
OG0002685	Cs	Cs5g34760.3	1.92742
OG0002685	Cs	Cs5g34760.4	0
OG0002685	Cs	Cs9g05210.1	0
OG0002685	Cr	MSYJ250990.1	97.2855
OG0002686	Cs	Cs7g07470.1	3.67013
OG0002686	Cs	Cs7g07470.2	5.32683
OG0002686	Cs	Cs7g07470.3	0.684094
OG0002686	Cr	MSYJ071160.1	4.07781
OG0002686	Cr	MSYJ071160.2	4.07781
OG0002686	Cr	MSYJ071160.3	4.07781
OG0002687	Cs	Cs5g27280.2	2.936
OG0002687	Cr	MSYJ251830.2	3.19481
OG0002687	Cr	MSYJ251830.3	3.19481
OG0002687	Cr	MSYJ251830.4	0.261815
OG0002687	Cr	MSYJ251830.6	0
OG0002687	Cr	MSYJ251830.7	3.19481
OG0002688	Cs	Cs7g15120.1	16.878
OG0002688	Cs	Cs7g15120.2	0.152421
OG0002688	Cs	Cs7g15120.3	0.105252
OG0002688	Cs	Cs7g15120.4	6.61213
OG0002688	Cs	Cs7g15120.5	2.03058e-07
OG0002688	Cr	MSYJ242860.1	12.0061
OG0002689	Cs	Cs6g18010.1	7.18795
OG0002689	Cs	Cs6g18010.2	9.44433
OG0002689	Cs	Cs6g18010.3	27.1459
OG0002689	Cs	Cs6g18010.4	119.331
OG0002689	Cs	Cs6g18010.5	2.67052
OG0002689	Cr	MSYJ037010.1	115.59
OG0002690	Cs	Cs2g20660.1	6.51747
OG0002690	Cs	Cs2g20660.2	4.27499
OG0002690	Cs	Cs2g20660.3	0
OG0002690	Cs	Cs2g20660.4	0
OG0002690	Cs	Cs2g20660.5	1.17853
OG0002690	Cr	MSYJ028240.1	12.7781
OG0002691	Cs	Cs7g10690.1	15.2175
OG0002691	Cs	Cs7g10690.2	5.96345
OG0002691	Cs	Cs7g10690.3	6.68596
OG0002691	Cr	MSYJ264020.1	9.9047
OG0002691	Cr	MSYJ264020.2	9.9047
OG0002691	Cr	MSYJ264020.3	9.9047
OG0002692	Cs	Cs7g13330.1	0.617407
OG0002692	Cs	Cs7g13330.2	10.9052
OG0002692	Cs	Cs7g13330.3	0.39159
OG0002692	Cr	MSYJ209790.1	6.52244
OG0002692	Cr	MSYJ209790.2	6.85504
OG0002692	Cr	MSYJ209790.3	3.69671
OG0002693	Cs	Cs5g05240.1	45.8547
OG0002693	Cs	Cs5g05240.2	0.687524
OG0002693	Cs	Cs5g05240.3	0.632351
OG0002693	Cs	Cs5g05240.4	28.0229
OG0002693	Cr	MSYJ231590.1	35.7915
OG0002693	Cr	MSYJ231590.2	0.264992
OG0002694	Cs	Cs1g09630.1	0
OG0002694	Cs	Cs1g09630.2	0.173427
OG0002694	Cs	Cs1g09640.1	0.621437
OG0002694	Cs	Cs1g09650.1	0.863232
OG0002694	Cr	MSYJ196520.1	0.764995
OG0002694	Cr	MSYJ273690.1	0
OG0002695	Cs	Cs3g07650.1	9.73225
OG0002695	Cs	Cs3g07650.2	9.3994
OG0002695	Cs	Cs3g07650.3	1.59022
OG0002695	Cs	Cs3g07650.4	1.13462
OG0002695	Cr	MSYJ151350.1	7.93184
OG0002695	Cr	MSYJ151360.1	16.4784
OG0002696	Cs	Cs6g13850.1	5.75748
OG0002696	Cs	Cs6g13850.2	0.27675
OG0002696	Cs	Cs6g13850.3	0.224111
OG0002696	Cs	Cs6g13850.4	0.873578
OG0002696	Cr	MSYJ033060.1	4.75441
OG0002696	Cr	MSYJ033060.2	5.56052
OG0002697	Cr	MSYJ136910.1	54.4117
OG0002697	Cr	MSYJ136910.2	54.4117
OG0002697	Cs	orange1.1t04402.1	0
OG0002697	Cs	orange1.1t04402.2	203.175
OG0002697	Cs	orange1.1t04402.3	5.79899
OG0002697	Cs	orange1.1t04402.4	3.20356
OG0002698	Cs	Cs2g03230.1	3.73037
OG0002698	Cs	Cs2g03230.2	0.408863
OG0002698	Cs	Cs2g03230.3	19.4306
OG0002698	Cs	Cs2g03230.4	0
OG0002698	Cs	Cs2g03230.5	3.99465
OG0002698	Cr	MSYJ187690.1	20.6444
OG0002699	Cs	Cs3g17570.1	3.91219
OG0002699	Cs	Cs3g17570.2	7.87609
OG0002699	Cs	Cs3g17570.3	0
OG0002699	Cs	Cs3g17570.4	32.6689
OG0002699	Cs	Cs3g17570.5	1.93843
OG0002699	Cr	MSYJ065020.3	0
OG0002700	Cs	Cs3g03970.1	1.57683
OG0002700	Cr	MSYJ150670.1	0.151545
OG0002700	Cs	orange1.1t01192.1	0
OG0002700	Cs	orange1.1t01194.1	0.0564949
OG0002700	Cs	orange1.1t02977.1	0
OG0002700	Cs	orange1.1t02980.1	0
OG0002701	Cs	Cs7g05890.2	1.47423
OG0002701	Cs	Cs7g05890.4	0.203999
OG0002701	Cs	Cs7g05890.5	0
OG0002701	Cs	Cs7g05890.6	0
OG0002701	Cs	Cs7g05890.7	0
OG0002701	Cr	MSYJ156690.2	7.1709
OG0002702	Cs	Cs7g26860.1	9.51044
OG0002702	Cr	MSYJ128820.1	1.40494
OG0002702	Cr	MSYJ178690.1	32.9505
OG0002702	Cs	orange1.1t00067.1	0
OG0002702	Cs	orange1.1t00068.1	0
OG0002702	Cs	orange1.1t05807.1	0
OG0002703	Cs	Cs6g07530.1	73.6538
OG0002703	Cs	Cs6g07530.2	629.365
OG0002703	Cs	Cs7g32320.1	277.068
OG0002703	Cr	MSYJ017740.1	224.377
OG0002703	Cr	MSYJ017740.2	224.377
OG0002703	Cr	MSYJ096460.1	2.18337
OG0002704	Cs	Cs2g09390.1	3.7629
OG0002704	Cs	Cs2g09390.2	1.39805
OG0002704	Cs	Cs2g09390.3	4.80259
OG0002704	Cs	Cs6g09900.1	0
OG0002704	Cr	MSYJ053980.1	4.88501
OG0002704	Cr	MSYJ053980.2	4.23086
OG0002705	Cs	Cs8g10650.1	2.45837
OG0002705	Cs	Cs8g10650.2	0
OG0002705	Cs	Cs8g10650.3	0
OG0002705	Cs	Cs8g10650.4	0.642057
OG0002705	Cs	Cs8g10650.5	6.60051
OG0002705	Cr	MSYJ182020.1	24.3412
OG0002706	Cs	Cs5g12490.1	46.9684
OG0002706	Cs	Cs5g12490.2	3.81027
OG0002706	Cs	Cs5g12490.3	0
OG0002706	Cs	Cs5g12490.4	0.35933
OG0002706	Cs	Cs5g12490.5	0
OG0002706	Cr	MSYJ096360.1	25.5122
OG0002707	Cs	Cs8g03210.5	0.41793
OG0002707	Cr	MSYJ287000.1	10.071
OG0002707	Cs	orange1.1t00735.1	15.1043
OG0002707	Cs	orange1.1t00735.2	0
OG0002707	Cs	orange1.1t00735.3	0
OG0002707	Cs	orange1.1t00735.4	5.95194
OG0002708	Cs	Cs2g27510.1	3.38478
OG0002708	Cs	Cs2g27510.2	0
OG0002708	Cs	Cs2g27510.3	0
OG0002708	Cs	Cs2g27510.4	0.206359
OG0002708	Cs	Cs2g27510.5	0
OG0002708	Cr	MSYJ059610.1	6.25255
OG0002709	Cr	MSYJ113500.3	12.0904
OG0002709	Cr	MSYJ113500.4	12.0904
OG0002709	Cs	orange1.1t01691.2	19.1905
OG0002709	Cs	orange1.1t01691.3	0.423669
OG0002709	Cs	orange1.1t01691.4	1.90165
OG0002709	Cs	orange1.1t01691.5	1.77375
OG0002710	Cs	Cs1g17890.10	6.96453
OG0002710	Cs	Cs1g17890.5	0
OG0002710	Cs	Cs1g17890.6	0
OG0002710	Cs	Cs1g17890.7	2.84182
OG0002710	Cs	Cs1g17890.9	0
OG0002710	Cr	MSYJ011980.4	4.9404
OG0002711	Cs	Cs5g32990.1	0.562425
OG0002711	Cs	Cs5g32990.2	72.4219
OG0002711	Cs	Cs5g32990.3	1.12438
OG0002711	Cs	Cs5g32990.4	1.46321
OG0002711	Cs	Cs5g32990.5	67.3274
OG0002711	Cr	MSYJ079740.1	59.5599
OG0002712	Cs	Cs5g22350.1	3.7536
OG0002712	Cs	Cs5g22350.2	3.09971
OG0002712	Cr	MSYJ235120.1	1.23075
OG0002712	Cr	MSYJ235120.2	0.990876
OG0002712	Cs	orange1.1t03545.1	7.99668
OG0002712	Cs	orange1.1t03545.2	0.995103
OG0002713	Cs	Cs4g19590.1	2.12181
OG0002713	Cs	Cs4g19590.2	34.1886
OG0002713	Cs	Cs4g19590.3	0
OG0002713	Cr	MSYJ147970.1	25.3454
OG0002713	Cr	MSYJ147970.2	0.425928
OG0002713	Cr	MSYJ147970.3	0.425928
OG0002714	Cs	Cs7g19880.2	0
OG0002714	Cs	Cs7g19880.5	4.53842
OG0002714	Cs	Cs7g19880.6	0.262847
OG0002714	Cs	Cs7g19880.7	0.958445
OG0002714	Cr	MSYJ280890.2	0.576948
OG0002714	Cr	MSYJ280890.6	0
OG0002715	Cr	MSYJ248550.1	33.8707
OG0002715	Cr	MSYJ248550.2	0
OG0002715	Cs	orange1.1t03271.1	35.2451
OG0002715	Cs	orange1.1t03271.2	0.490022
OG0002715	Cs	orange1.1t03271.3	0
OG0002715	Cs	orange1.1t03271.4	0
OG0002716	Cs	Cs6g20560.1	20.663
OG0002716	Cs	Cs6g20560.2	0.145016
OG0002716	Cs	Cs6g20560.3	0.173517
OG0002716	Cs	Cs6g20560.4	0.223977
OG0002716	Cs	Cs6g20560.5	0.519308
OG0002716	Cr	MSYJ069460.1	6.81726
OG0002717	Cs	Cs3g08960.1	0.387535
OG0002717	Cs	Cs3g08960.2	0.198793
OG0002717	Cs	Cs3g08960.4	0.229119
OG0002717	Cs	Cs3g08960.6	0.568367
OG0002717	Cs	Cs3g08960.7	0
OG0002717	Cr	MSYJ026350.1	6.85636
OG0002718	Cs	Cs5g29690.1	0
OG0002718	Cs	Cs5g29690.2	0.995416
OG0002718	Cs	Cs5g29690.3	0
OG0002718	Cs	Cs5g29690.4	4.16425
OG0002718	Cs	Cs5g29690.5	1.60596
OG0002718	Cr	MSYJ220190.1	9.97996
OG0002719	Cs	Cs1g17990.1	153.336
OG0002719	Cs	Cs1g17990.2	9.05911
OG0002719	Cs	Cs4g14680.1	137.065
OG0002719	Cs	Cs4g14680.2	4.83351
OG0002719	Cs	Cs4g14680.3	3.10039
OG0002719	Cr	MSYJ127380.1	92.8785
OG0002720	Cs	Cs3g23290.1	0
OG0002720	Cs	Cs3g23290.2	186.964
OG0002720	Cs	Cs3g23290.3	34.54
OG0002720	Cs	Cs3g23290.4	0
OG0002720	Cs	Cs3g23290.5	0.997228
OG0002720	Cr	MSYJ258100.1	329.692
OG0002721	Cs	Cs6g13340.1	1.6146
OG0002721	Cs	Cs6g13340.3	7.67639
OG0002721	Cs	Cs6g13340.4	0
OG0002721	Cr	MSYJ032530.1	4.49379
OG0002721	Cr	MSYJ032530.2	4.49379
OG0002721	Cr	MSYJ032530.3	4.49379
OG0002722	Cs	Cs1g23730.1	0.800385
OG0002722	Cs	Cs1g23730.2	40.9009
OG0002722	Cs	Cs1g23730.3	16.3312
OG0002722	Cs	Cs1g23730.4	2.90681
OG0002722	Cs	Cs1g23730.5	0.353801
OG0002722	Cr	MSYJ276710.1	52.5806
OG0002723	Cr	MSYJ146670.1	8.8131
OG0002723	Cr	MSYJ146670.2	8.8131
OG0002723	Cs	orange1.1t01605.1	14.1405
OG0002723	Cs	orange1.1t01605.2	7.77589
OG0002723	Cs	orange1.1t01608.1	25.9878
OG0002723	Cs	orange1.1t01611.1	3.46902
OG0002724	Cs	Cs1g07080.1	15.629
OG0002724	Cs	Cs1g07080.2	33.1724
OG0002724	Cs	Cs1g07080.3	0
OG0002724	Cs	Cs1g07080.4	0.1975
