Orthogroup	Cr	Cr.expr	Cs	Cs.expr
OG0014208	MSYJ087290.1	19.5509	Cs4g08410.1	21.2121
OG0014209	MSYJ175590.1	35.9087	Cs5g10450.1	70.0778
OG0014210	MSYJ051200.1	0.032218	Cs7g30460.1	0
OG0014211	MSYJ030970.1	92.6623	Cs6g11510.1	60.0026
OG0014214	MSYJ046470.1	101.805	Cs1g21970.1	21.7759
OG0014216	MSYJ020190.1	10.2745	Cs8g16930.1	5.50002
OG0014217	MSYJ135390.1	159.489	Cs2g17230.1	316.948
OG0014218	MSYJ252080.1	0	Cs5g26970.1	0.121414
OG0014219	MSYJ157840.1	0.0867379	Cs7g20530.1	3.51576
OG0014222	MSYJ069410.1	8.51487	Cs6g20510.1	5.93667
OG0014223	MSYJ253030.1	3.84108	Cs5g26080.1	9.68789
OG0014225	MSYJ090120.1	38.0414	Cs7g16680.1	8.57669
OG0014226	MSYJ104760.1	114.453	orange1.1t03287.1	166.963
OG0014229	MSYJ035390.1	0.890028	Cs6g16390.1	0
OG0014231	MSYJ112130.1	50.6922	orange1.1t00571.1	119.052
OG0014232	MSYJ151960.1	2.7358	orange1.1t00104.1	14.3496
OG0014233	MSYJ059040.1	0	Cs2g28160.1	0
OG0014235	MSYJ197210.1	97.9045	Cs8g14300.1	207.116
OG0014236	MSYJ092500.1	23.243	Cs5g07230.1	2.65817
OG0014237	MSYJ074530.1	8.38585	Cs4g01680.1	1.29657
OG0014238	MSYJ035120.1	2.01709	Cs6g16120.1	0.126769
OG0014240	MSYJ203940.1	6.15869	Cs8g20300.1	0.723861
OG0014241	MSYJ245870.1	37.0508	Cs8g05120.1	18.5092
OG0014242	MSYJ160190.1	70.6681	Cs7g04200.1	95.8206
OG0014243	MSYJ247300.1	8.31404	Cs8g08990.1	5.63224
OG0014244	MSYJ011940.1	32.712	Cs1g17930.1	28.4296
OG0014245	MSYJ004370.1	4.46937	Cs1g11350.1	3.82607
OG0014247	MSYJ185470.1	82.2679	Cs2g05510.1	41.6927
OG0014249	MSYJ231580.1	84.6802	Cs5g05260.1	175.113
OG0014250	MSYJ110890.1	2.72948	orange1.1t00442.1	1.14976
OG0014252	MSYJ254760.1	2.77995	Cs3g26720.1	5.22524
OG0014253	MSYJ122420.1	12.0033	Cs4g06150.1	13.2587
OG0014256	MSYJ165350.1	64.7534	Cs1g16335.1	22.9336
OG0014257	MSYJ156010.1	20.5497	Cs4g15850.2	18.2112
OG0014258	MSYJ016220.1	41.3276	orange1.1t02343.1	74.3334
OG0014259	MSYJ042050.1	100.173	Cs1g14970.1	27.9275
OG0014260	MSYJ161330.1	14.5688	Cs7g03070.1	2.848
OG0014261	MSYJ131080.1	2.43104	Cs2g09930.1	1.0149
OG0014263	MSYJ030630.1	0	Cs6g11090.1	0.0299376
OG0014265	MSYJ070440.1	154.056	Cs9g03130.1	240.582
OG0014266	MSYJ252980.1	5.76954	Cs5g26120.1	4.51593
OG0014267	MSYJ141420.1	61.6394	Cs9g02110.1	39.7036
OG0014268	MSYJ048910.1	10.8741	Cs1g19610.1	11.9223
OG0014269	MSYJ206820.1	7.64224	orange1.1t00238.1	5.3805
OG0014270	MSYJ034110.1	1.20352	Cs6g15110.1	1.1888
OG0014272	MSYJ158420.1	43.4294	Cs7g23530.1	3.33704
OG0014273	MSYJ079470.1	22.4897	Cs6g10290.1	16.6643
OG0014275	MSYJ135500.1	25.6929	Cs2g17350.1	24.8549
OG0014277	MSYJ020570.1	0	Cs8g17330.1	0.109581
OG0014278	MSYJ113850.1	27.1844	orange1.1t01654.1	15.8563
OG0014280	MSYJ163810.1	14.9231	Cs3g01380.1	22.2767
OG0014281	MSYJ053060.1	1.19665	Cs4g15330.1	3.45751
OG0014283	MSYJ161640.1	0	Cs7g02750.1	0
OG0014284	MSYJ093480.1	20.5607	Cs5g06180.1	47.508
OG0014286	MSYJ145580.1	33.6959	Cs7g29370.1	29.4547
OG0014290	MSYJ273340.1	4.26851	orange1.1t01623.1	0.268641
OG0014292	MSYJ100550.1	8.61856	Cs6g06670.1	1.43425
OG0014294	MSYJ218110.1	4.66073	Cs5g31980.1	4.5185
OG0014295	MSYJ008870.1	4.80731	Cs5g25360.1	0
OG0014297	MSYJ106060.1	4.68083	Cs5g08950.1	7.26721
OG0014298	MSYJ128320.1	0.393956	Cs1g12620.1	0
OG0014299	MSYJ062950.1	3.09008	Cs4g10140.1	0.845701
OG0014300	MSYJ156750.1	56.3769	Cs7g05830.1	84.4342
OG0014301	MSYJ270440.1	0.397475	orange1.1t02708.1	0.307954
OG0014303	MSYJ149990.1	0.0577509	Cs4g16760.1	0
OG0014304	MSYJ209680.1	0.592538	Cs7g13180.1	0.924474
OG0014305	MSYJ036760.1	9.2421	Cs6g17760.2	34.7807
OG0014308	MSYJ202950.1	42.5978	Cs6g02080.1	28.7233
OG0014310	MSYJ177970.1	0	orange1.1t03759.1	0.274583
OG0014311	MSYJ124930.1	13.3354	orange1.1t02873.1	1.71676
OG0014313	MSYJ245080.1	12.2552	Cs8g04310.1	16.0064
OG0014321	MSYJ187630.1	32.4408	Cs2g03290.1	26.197
OG0014322	MSYJ156160.1	37.9492	Cs4g16030.3	14.9657
OG0014323	MSYJ071090.3	6.05769	Cs7g07550.2	2.81367
OG0014324	MSYJ262550.1	0	Cs7g09310.1	0
OG0014326	MSYJ028910.1	0.554096	Cs2g19900.1	0
OG0014329	MSYJ109230.1	53.5692	orange1.1t00264.1	33.6968
OG0014330	MSYJ218440.1	0	Cs5g31510.1	0.214614
OG0014332	MSYJ128900.1	20.279	Cs8g09600.1	20.0011
OG0014333	MSYJ030330.1	39.7502	Cs6g10680.1	40.4358
OG0014334	MSYJ249190.1	0.0294263	orange1.1t04755.1	0
OG0014335	MSYJ251060.1	9.39592	Cs5g28150.1	3.67419
OG0014336	MSYJ207250.1	38.9492	Cs9g15900.1	17.4519
OG0014339	MSYJ100640.1	6.47663	Cs6g06790.1	0.77409
OG0014341	MSYJ046660.1	6.12576	Cs1g21780.1	1.72926
OG0014342	MSYJ113540.1	26.5601	orange1.1t01687.1	51.6259
OG0014343	MSYJ283060.1	0.0761177	Cs1g06160.1	0.23256
OG0014344	MSYJ257190.1	1.30988	Cs3g24200.1	0.207782
OG0014346	MSYJ256460.1	40.2552	Cs3g24950.1	45.8
OG0014347	MSYJ248280.1	0	Cs4g12680.1	0
OG0014348	MSYJ111030.1	40.5377	orange1.1t00456.1	21.4371
OG0014349	MSYJ178910.1	2.75402	Cs3g07270.1	0.144102
OG0014350	MSYJ149610.1	245.213	Cs7g24460.1	348.535
OG0014351	MSYJ271050.1	30.8799	Cs3g04070.1	35.2726
OG0014352	MSYJ081220.1	0	Cs1g04420.1	0
OG0014354	MSYJ162760.1	153.8	Cs7g01620.1	257.991
OG0014356	MSYJ121050.1	17.6565	Cs4g04610.1	73.2896
OG0014358	MSYJ249020.1	27.8656	orange1.1t03228.1	16.9951
OG0014359	MSYJ205400.1	0.291643	Cs8g18780.1	0.478562
OG0014360	MSYJ245960.1	0.131597	Cs8g05200.1	0.139801
OG0014364	MSYJ157980.1	36.6598	Cs7g20320.1	42.4743
OG0014365	MSYJ244940.1	11.4001	Cs8g04150.1	12.7516
OG0014367	MSYJ169170.1	0	orange1.1t03931.1	0
OG0014369	MSYJ116700.1	7.87566	orange1.1t02566.1	17.4327
OG0014370	MSYJ012180.1	5.85262	Cs1g17690.2	3.42649
OG0014371	MSYJ219270.1	2.46032	Cs5g30660.1	1.27942
OG0014372	MSYJ111720.1	13.0559	orange1.1t00534.1	9.07838
OG0014373	MSYJ020970.1	13.4653	Cs7g27710.2	19.4376
OG0014374	MSYJ270400.1	184.992	orange1.1t02697.1	115.069
OG0014375	MSYJ234550.1	0.393876	Cs5g02080.1	0.630352
OG0014377	MSYJ282870.1	8.21526	Cs1g05950.1	1.67451
OG0014378	MSYJ257170.1	0.35696	Cs3g24220.1	0.504564
OG0014380	MSYJ234620.1	30.6106	Cs5g02010.1	40.2591
OG0014381	MSYJ133770.1	0.929115	Cs2g12700.1	10.4439
OG0014382	MSYJ047860.1	0	Cs1g20630.1	0
OG0014383	MSYJ079970.1	14.286	Cs5g32760.1	20.934
OG0014385	MSYJ094340.1	0	Cs6g12580.1	0.143634
OG0014386	MSYJ067020.1	17.7653	Cs3g15430.1	14.1699
OG0014387	MSYJ209060.1	9.67066	Cs7g12510.1	4.88464
OG0014388	MSYJ152770.1	92.3829	Cs7g22360.1	32.6809
OG0014389	MSYJ191250.1	6.04144	Cs2g28910.1	1.38642
OG0014390	MSYJ056640.1	9.58161	Cs2g18810.1	0.973493
OG0014391	MSYJ252250.1	11.4652	Cs5g26830.1	12.1826
OG0014392	MSYJ079560.1	139.713	Cs6g10385.1	72.1475
OG0014393	MSYJ254770.1	3.1881	Cs3g26710.1	0.960388
OG0014394	MSYJ163260.1	0	Cs7g01080.1	0
OG0014395	MSYJ254030.1	35.5089	Cs3g27420.2	67.7294
OG0014398	MSYJ009990.1	57.1115	Cs3g12100.3	64.2924
OG0014399	MSYJ102290.1	0	Cs6g03890.1	3.04424
OG0014401	MSYJ061910.1	4.94138	Cs2g25300.1	2.59049
OG0014402	MSYJ112140.1	16.1176	orange1.1t00573.1	19.8241
OG0014403	MSYJ030290.1	58.6899	Cs6g10620.1	59.4561
OG0014404	MSYJ016670.1	49.5129	Cs6g08770.1	17.7278
OG0014405	MSYJ191610.1	24.1918	Cs2g29260.1	19.7405
OG0014406	MSYJ234090.1	0.0400022	Cs5g02550.1	0
OG0014407	MSYJ214740.1	0	Cs5g18940.1	0
OG0014408	MSYJ109920.1	0.0314792	orange1.1t00342.1	0
OG0014409	MSYJ118050.1	0	Cs9g18560.1	0
OG0014411	MSYJ279270.1	0.728304	Cs1g26290.1	0.620315
OG0014413	MSYJ029520.1	0.166079	Cs8g11910.1	0
OG0014414	MSYJ125210.1	0.832024	orange1.1t04490.1	0.0808583
OG0014415	MSYJ104150.1	31.8809	Cs4g17170.1	55.0014
OG0014417	MSYJ086840.1	26.2319	Cs4g08980.1	25.3151
OG0014419	MSYJ031100.1	15.1949	orange1.1t02286.1	0
OG0014420	MSYJ072540.1	0.743887	orange1.1t02911.1	0
OG0014421	MSYJ281740.1	19.4781	Cs7g18970.1	8.57704
OG0014422	MSYJ153830.1	9.67366	orange1.1t02437.1	31.1335
OG0014423	MSYJ235980.1	23.8895	Cs1g01550.1	58.2035
OG0014424	MSYJ253010.1	83.5479	Cs5g26100.1	72.8265
OG0014426	MSYJ010390.1	24.1531	Cs3g11660.1	17.2108
OG0014427	MSYJ224730.1	88.7951	Cs5g14550.1	85.7699
OG0014428	MSYJ071440.1	113.513	Cs7g07180.1	45.6388
OG0014429	MSYJ183610.1	3.28092	Cs2g07510.1	0.782913
OG0014430	MSYJ222930.1	0	orange1.1t03439.1	0
OG0014432	MSYJ141350.1	1.03641	Cs9g02180.1	0
OG0014434	MSYJ055810.1	95.4555	orange1.1t01559.1	52.7424
OG0014435	MSYJ258790.1	9.12893	Cs3g22600.1	2.59995
OG0014436	MSYJ233330.1	8.71482	Cs5g03360.1	9.39289
OG0014437	MSYJ254250.1	12.4091	Cs3g27190.1	10.1832
OG0014439	MSYJ156640.1	27.0626	Cs7g05950.1	22.1201
OG0014441	MSYJ028460.1	21.5991	Cs2g20420.1	19.2101
OG0014442	MSYJ110800.1	0.117779	orange1.1t00435.1	0
OG0014443	MSYJ069610.1	7.8525	Cs6g20710.1	24.4227
OG0014445	MSYJ151310.1	10.0531	Cs3g07640.1	8.21937
OG0014446	MSYJ058930.1	0.0397616	Cs2g28310.1	0
OG0014449	MSYJ224490.1	273.568	Cs5g15150.1	199.896
OG0014450	MSYJ013450.1	0	Cs1g16070.1	0
OG0014451	MSYJ101200.1	2.83078	Cs6g06180.1	0.306114
OG0014453	MSYJ139750.1	149.445	Cs9g04440.1	145.785
OG0014454	MSYJ174840.1	48.2297	Cs8g06450.1	40.5007
OG0014455	MSYJ043920.1	1.1867	Cs2g24610.1	0
OG0014456	MSYJ183870.1	0.426857	Cs2g07260.1	1.17254
OG0014457	MSYJ048070.1	0.555085	Cs1g20430.1	0.381728
OG0014458	MSYJ089020.1	12.8476	orange1.1t04013.1	14.7468
OG0014460	MSYJ013460.1	0.0236907	Cs1g16060.1	0
OG0014463	MSYJ130080.1	0.0361091	orange1.1t02690.1	0
OG0014464	MSYJ184410.1	0.496203	Cs2g06700.1	0.0501837
OG0014465	MSYJ235450.1	78.115	Cs2g14280.1	48.7374
OG0014466	MSYJ151370.1	139.107	Cs3g07660.1	4.92075
OG0014467	MSYJ165700.1	0	Cs9g07290.1	0.0901198
OG0014468	MSYJ070170.1	2.24936	Cs8g08630.1	50.4447
OG0014469	MSYJ161050.1	2.9936	Cs7g03340.1	0.557752
OG0014470	MSYJ062890.1	3.67444	Cs4g10200.1	2.58101
OG0014472	MSYJ221950.1	282.837	Cs9g11700.1	310.697
OG0014473	MSYJ027670.1	8.06537	Cs2g21340.1	6.59742
OG0014474	MSYJ114240.1	0	Cs5g33520.1	0
OG0014476	MSYJ282060.1	0.25627	Cs7g17610.1	0.103692
OG0014478	MSYJ072490.1	0.617395	Cs5g16110.1	0.571474
OG0014480	MSYJ047470.1	0	Cs1g20990.1	0.0719601
OG0014481	MSYJ253890.1	24.1693	Cs3g27570.1	12.0613
OG0014482	MSYJ104160.1	0.386914	Cs4g17160.1	0.274159
OG0014483	MSYJ237570.1	5.44202	Cs8g06840.1	3.17053
OG0014484	MSYJ239250.1	26.5708	Cs9g08840.1	3.53286
OG0014485	MSYJ255240.1	351.343	Cs3g26260.2	287.813
OG0014487	MSYJ243780.1	5.69928	orange1.1t05753.1	0
OG0014491	MSYJ208440.1	21.426	Cs5g33230.1	4.41482
OG0014494	MSYJ271980.1	21.9577	Cs9g15690.1	8.70471
OG0014495	MSYJ280170.1	0.392219	Cs6g14560.1	0.148302
OG0014496	MSYJ205520.1	43.7569	Cs8g18680.1	10.6289
OG0014497	MSYJ059020.1	1.37256	Cs2g28180.1	1.19206
OG0014498	MSYJ242760.1	1.64951	Cs4g04870.1	1.97243
OG0014500	MSYJ254920.1	13.5474	Cs3g26590.1	3.93155
OG0014501	MSYJ067100.1	30.7043	Cs3g15360.1	21.7479
OG0014503	MSYJ276770.1	0.767813	Cs1g23800.1	0.624075
OG0014504	MSYJ189390.1	1.92571	Cs2g01380.2	8.72882
OG0014505	MSYJ187750.1	0	Cs2g03150.1	0
OG0014506	MSYJ281500.1	10.5684	Cs7g19300.1	4.32834
OG0014508	MSYJ073750.1	9.25896	Cs9g11550.1	2.10227
OG0014510	MSYJ102050.1	0	Cs6g03650.1	0
OG0014513	MSYJ170610.1	6.19268	Cs7g24880.1	17.7604
OG0014515	MSYJ150840.1	0	Cs7g20810.1	0
OG0014516	MSYJ174580.1	0	Cs2g16310.1	0
OG0014517	MSYJ218900.1	1.45912	Cs5g31030.1	0
OG0014518	MSYJ000390.1	0	Cs3g04710.1	0
OG0014519	MSYJ141560.1	0.243071	Cs9g01960.1	0.2305
OG0014520	MSYJ072340.1	74.8422	Cs5g16220.1	10.4062
OG0014522	MSYJ285160.1	39.3175	orange1.1t01534.1	41.2197
OG0014526	MSYJ060310.1	102.275	Cs2g26770.1	162.85
OG0014527	MSYJ158780.1	21.4054	Cs7g24040.1	39.9436
OG0014528	MSYJ276070.1	3.61823	Cs1g23040.1	4.14796
OG0014529	MSYJ188800.1	15.52	Cs2g02040.1	22.4098
OG0014531	MSYJ162060.1	1.96655	Cs7g02270.1	0.428104
OG0014532	MSYJ022360.1	13.6237	Cs9g09210.1	4.53435
OG0014533	MSYJ077730.1	12.4285	Cs3g01640.1	1.35322
OG0014534	MSYJ111450.1	11.1475	orange1.1t00504.1	0.17261
OG0014535	MSYJ204060.1	50.5148	Cs8g20180.1	71.5979
OG0014536	MSYJ011560.1	51.9542	Cs1g18300.4	27.7072
OG0014537	MSYJ196730.1	23.923	Cs8g13650.1	29.6926
OG0014538	MSYJ159030.1	9.98181	Cs1g16340.1	20.3708
OG0014542	MSYJ140220.1	27.2707	Cs9g04020.1	17.327
OG0014544	MSYJ051270.1	0.0687513	Cs7g30380.1	0
OG0014545	MSYJ284780.1	247.258	Cs1g08150.1	160.07
OG0014547	MSYJ071850.1	10.2195	Cs7g06670.1	9.3193
OG0014549	MSYJ181460.1	24.5347	Cs3g02120.1	50.0098
OG0014550	MSYJ113370.1	0.21344	orange1.1t01707.1	0.0503364
OG0014551	MSYJ142790.1	0	Cs8g02090.1	0
OG0014552	MSYJ122590.1	51.8969	Cs4g06330.1	69.7341
OG0014554	MSYJ043180.1	0	Cs2g23460.1	0
OG0014555	MSYJ257690.1	12.722	Cs3g23670.1	15.0506
OG0014556	MSYJ185900.1	3.65098	Cs2g05080.1	2.40557
OG0014558	MSYJ106660.1	514.672	Cs5g09510.1	564.575
OG0014559	MSYJ098720.1	0.550905	Cs2g05760.1	0
OG0014561	MSYJ132430.1	90.4461	Cs2g11330.1	62.6328
OG0014562	MSYJ051450.1	21.1999	Cs7g30210.1	2.51599
OG0014563	MSYJ112120.1	2.59659	orange1.1t00570.1	1.29679
OG0014564	MSYJ052100.1	27.584	Cs3g03135.1	0.836577
OG0014571	MSYJ284480.1	0.386239	Cs1g07790.1	0.152539
OG0014572	MSYJ025470.1	8.3778	Cs3g13350.1	7.82879
OG0014575	MSYJ175620.1	4.41812	Cs5g10480.1	26.6821
OG0014576	MSYJ237780.1	26.0124	Cs2g22050.1	23.9067
OG0014577	MSYJ173170.1	15.1643	Cs5g22820.1	16.4199
OG0014578	MSYJ071730.1	42.7623	Cs7g06810.1	36.2889
OG0014579	MSYJ041060.1	7.59044	Cs1g08940.1	33.7066
OG0014580	MSYJ218550.1	22.0933	Cs5g31390.1	40.2322
OG0014581	MSYJ207490.1	35.1436	Cs5g21030.1	32.2938
OG0014582	MSYJ277580.1	0	Cs1g24610.1	1.21335
OG0014583	MSYJ074250.1	27.5338	Cs4g01390.1	65.4463
OG0014584	MSYJ179550.1	148.779	Cs9g14690.1	31.6959
OG0014585	MSYJ006320.1	36.0653	orange1.1t03901.1	112.28
OG0014586	MSYJ221850.1	245.17	orange1.1t01884.1	124.631
OG0014587	MSYJ162700.1	0.644396	Cs7g01670.1	0.31162
OG0014588	MSYJ211340.1	31.0815	Cs9g17500.1	62.913
OG0014589	MSYJ018160.1	36.7919	Cs6g07130.1	43.5914
OG0014590	MSYJ177580.1	0.756217	Cs7g25940.1	0.982833
OG0014591	MSYJ106080.1	19.3972	Cs5g08960.1	10.9831
OG0014592	MSYJ104400.1	11.982	Cs4g16960.1	11.7289
OG0014593	MSYJ279480.1	4.70177	Cs1g26490.1	3.07189
OG0014594	MSYJ196720.1	51.4811	Cs8g13645.1	133.925
OG0014597	MSYJ207030.1	1086.66	Cs9g14320.1	2997.26
OG0014599	MSYJ096960.1	0	Cs3g12170.1	1.75202
OG0014600	MSYJ166830.1	0	Cs9g06130.1	0.246341
OG0014602	MSYJ093670.1	34.4535	Cs5g05990.1	26.869
OG0014603	MSYJ066910.1	408.868	Cs3g15550.1	0
OG0014604	MSYJ021940.1	11.6449	orange1.1t02506.1	54.9261
OG0014605	MSYJ147180.1	14.879	Cs4g18780.1	88.8522
OG0014606	MSYJ037310.1	1.89818	Cs6g18350.1	0.349004
OG0014607	MSYJ116760.1	46.1179	orange1.1t02557.5	6.70265
OG0014608	MSYJ092490.1	30.4319	Cs5g07240.1	86.6986
OG0014609	MSYJ166200.1	0.302104	Cs9g06810.1	0.0818091
OG0014611	MSYJ163150.1	18.2168	Cs7g01180.1	41.7139
OG0014613	MSYJ195940.1	47.8799	Cs4g17850.1	82.0397
OG0014614	MSYJ030300.1	79.9091	Cs6g10630.1	83.41
OG0014616	MSYJ261260.1	3.71669	Cs2g15270.1	2.00035
OG0014617	MSYJ075440.1	1.05411	Cs4g02530.1	11.6595
OG0014618	MSYJ116200.1	0.275145	Cs9g13860.1	0.775287
OG0014619	MSYJ161120.1	9.55123	Cs7g03280.1	517.491
OG0014620	MSYJ134320.1	1.94054	Cs2g13240.1	1.46046
OG0014621	MSYJ131050.1	68.1047	Cs2g09890.1	110.742
OG0014622	MSYJ176110.1	120.339	Cs5g10900.1	139.859
OG0014623	MSYJ004380.1	13.6575	Cs1g11360.1	14.7668
OG0014624	MSYJ120460.1	5.32879	Cs8g08250.1	9.40952
OG0014625	MSYJ097840.1	19.1095	Cs7g22070.1	68.4768
OG0014626	MSYJ143600.1	6.16749	Cs8g02890.1	6.54263
OG0014627	MSYJ188990.1	0.593175	Cs2g01830.1	0.98363
OG0014629	MSYJ131880.1	58.8818	Cs2g10710.1	20.9629
OG0014632	MSYJ112850.1	30.2218	orange1.1t01765.1	20.5143
OG0014634	MSYJ225690.1	14.1954	Cs5g24740.1	29.9408
OG0014636	MSYJ193810.1	0.0844096	Cs2g01080.1	0.0622896
OG0014637	MSYJ128140.1	0	Cs1g12400.1	0.661323
OG0014638	MSYJ118420.1	1.30709	Cs9g18920.1	0.150668
OG0014639	MSYJ164720.1	100.712	Cs2g15870.1	127.489
OG0014640	MSYJ070800.1	0.0540464	Cs9g03540.1	0
OG0014641	MSYJ113240.1	7.71502	orange1.1t01722.1	5.50316
OG0014642	MSYJ087640.1	0	Cs4g08030.1	0
OG0014643	MSYJ101950.1	4.92268	Cs6g05280.1	4.02429
OG0014646	MSYJ129330.1	19.9093	Cs5g28290.1	47.7415
OG0014647	MSYJ046430.1	52.7372	Cs1g22020.1	87.7401
OG0014648	MSYJ157510.1	37.9758	Cs7g04980.1	27.7061
OG0014649	MSYJ010410.1	3.89725	Cs3g11640.1	4.68873
OG0014650	MSYJ156150.1	35.0358	Cs4g16020.1	27.3422
OG0014651	MSYJ198690.1	27.732	Cs6g04300.1	42.4201
OG0014652	MSYJ116810.1	23.053	orange1.1t02555.2	8.7482
OG0014653	MSYJ079210.1	0	Cs4g15540.1	2.13442
OG0014654	MSYJ146530.1	0	Cs5g23020.1	0
OG0014655	MSYJ031110.1	17.3529	orange1.1t02285.1	9.02849
OG0014656	MSYJ120230.1	33.772	Cs6g21120.1	10.7966
OG0014660	MSYJ266340.1	0	orange1.1t03784.1	0
OG0014662	MSYJ179200.1	0	Cs9g15110.1	0
OG0014663	MSYJ038550.1	14.6503	Cs6g19590.1	2.92868
OG0014664	MSYJ161960.1	19.7948	Cs7g02430.1	12.555
OG0014665	MSYJ101360.1	0.463148	Cs6g05990.1	2.17581
OG0014668	MSYJ149390.1	28.9526	Cs7g21840.1	51.5143
OG0014669	MSYJ160420.1	13.8253	Cs7g03970.1	13.5632
OG0014670	MSYJ072330.1	11.2999	Cs5g16230.1	5.55212
OG0014671	MSYJ161300.1	9.52202	Cs7g03100.1	2.27738
OG0014672	MSYJ117760.1	0.781596	Cs9g18130.1	0.247656
OG0014673	MSYJ065260.1	41.0621	Cs3g17320.1	72.7184
OG0014676	MSYJ131130.1	113.56	Cs2g09980.1	69.0736
OG0014677	MSYJ007790.1	0	orange1.1t03401.1	0
OG0014679	MSYJ067490.1	1.56498	Cs3g14990.1	0.85229
OG0014680	MSYJ055530.1	130.738	Cs2g23010.1	210.546
OG0014681	MSYJ109120.1	63.5542	orange1.1t00253.1	75.0014
OG0014682	MSYJ160130.1	0	Cs7g04260.1	0
OG0014683	MSYJ264870.1	0	Cs7g11650.1	0.189802
OG0014684	MSYJ221050.1	0	Cs8g18420.1	5.99344
OG0014685	MSYJ117110.1	0	Cs5g22070.1	0
OG0014686	MSYJ202440.1	0.0702979	Cs5g23600.1	0.0895643
OG0014687	MSYJ168600.1	0	Cs4g02920.1	0
OG0014688	MSYJ234520.1	59.0703	Cs5g02110.1	13.2637
OG0014689	MSYJ007870.1	71.3867	Cs9g12380.1	39.1525
OG0014690	MSYJ039140.1	74.1063	Cs3g05020.1	120.225
OG0014691	MSYJ062970.1	14.749	Cs4g10120.1	13.3034
OG0014692	MSYJ273990.1	6.11053	Cs6g01290.1	0.719315
OG0014693	MSYJ087190.1	1.42571	Cs4g08530.1	3.18385
OG0014694	MSYJ167290.1	0.10461	Cs9g05590.1	0
OG0014695	MSYJ021590.1	707.924	Cs4g13240.1	504.864
OG0014696	MSYJ244950.1	41.938	Cs8g04160.1	22.4964
OG0014697	MSYJ281670.1	0.16081	Cs7g19110.1	0.180936
OG0014698	MSYJ122660.1	8.89617	Cs4g06400.1	10.9731
OG0014699	MSYJ238910.1	0.65554	Cs9g08540.1	1.1063
OG0014700	MSYJ040520.1	94.817	Cs9g11870.1	366.326
OG0014701	MSYJ095410.1	62.3347	Cs5g13630.1	67.2873
OG0014704	MSYJ098530.1	9.10406	Cs1g02000.1	13.6655
OG0014706	MSYJ253980.1	42.9086	Cs3g27470.1	24.9536
OG0014707	MSYJ171160.1	3.73714	Cs5g20780.1	1.80985
OG0014708	MSYJ231940.1	51.2514	Cs5g04860.1	26.2899
OG0014709	MSYJ150290.1	1490.48	orange1.1t01576.1	1023.28
OG0014710	MSYJ114970.1	21.026	orange1.1t04640.1	6.36972
OG0014711	MSYJ283040.1	0	Cs1g06140.1	0.220732
OG0014714	MSYJ276030.1	5.13192	Cs1g22990.1	5.17633
OG0014716	MSYJ178940.1	10.5293	Cs3g07300.1	34.3995
OG0014717	MSYJ233670.1	6.13143	Cs5g02950.1	7.21875
OG0014718	MSYJ225070.1	31.7172	orange1.1t03674.1	58.131
OG0014719	MSYJ122460.1	0	Cs4g06190.1	0.36671
OG0014720	MSYJ183440.1	0	Cs2g07680.1	0
OG0014721	MSYJ050440.1	0.459736	Cs7g31260.1	0.50597
OG0014722	MSYJ011730.1	28.8728	Cs1g18130.1	14.5944
OG0014723	MSYJ287460.1	13.4474	orange1.1t00171.1	32.645
OG0014724	MSYJ066170.1	5.82508	Cs3g16395.1	2.3296
OG0014725	MSYJ101390.1	12.7252	Cs6g05960.2	6.05813
OG0014726	MSYJ138760.1	136.697	Cs1g13530.1	122.83
OG0014727	MSYJ285660.1	0	Cs5g17480.1	0
OG0014728	MSYJ186380.1	5.31789	Cs2g04620.1	2.55737
OG0014729	MSYJ166590.1	33.088	Cs9g06390.1	16.5948
OG0014731	MSYJ271090.1	16.6305	Cs3g04110.1	4.52364
OG0014732	MSYJ211050.1	2.0502	Cs9g17180.1	0.519514
OG0014733	MSYJ109570.1	20.97	orange1.1t00304.2	26.6165
OG0014735	MSYJ145440.1	5.86666	Cs7g29520.1	6.46169
OG0014736	MSYJ105550.1	49.8309	Cs5g08460.1	71.9343
OG0014738	MSYJ205190.1	3.07358	Cs8g18980.1	0.123298
OG0014740	MSYJ188420.1	0.264925	Cs2g02440.1	0.618791
OG0014741	MSYJ197340.1	11.3277	orange1.1t04595.1	25.6824
OG0014742	MSYJ245420.1	2.83512	Cs8g04640.1	4.941
OG0014743	MSYJ143790.1	44.1459	Cs8g03070.1	24.5676
OG0014744	MSYJ062520.1	1.86543	Cs2g26350.1	0
OG0014745	MSYJ147680.1	0	Cs4g19290.1	0
OG0014747	MSYJ202650.1	0	Cs5g21880.1	0
OG0014750	MSYJ111700.1	111.019	orange1.1t00531.1	122.565
OG0014751	MSYJ070420.1	0.267787	Cs9g03110.1	0.294434
OG0014752	MSYJ220470.1	5.78043	Cs5g29400.1	33.3635
OG0014753	MSYJ128420.1	0.119345	Cs1g12730.1	0
OG0014754	MSYJ214530.1	5.04491	Cs5g19040.1	29.3053
OG0014755	MSYJ246480.1	6.58484	Cs8g05850.1	8.74533
OG0014756	MSYJ083490.1	0	Cs2g22130.1	0
OG0014757	MSYJ092800.1	7.36292	Cs5g06900.1	13.2481
OG0014758	MSYJ237090.1	25.9902	Cs6g03360.1	53.128
OG0014760	MSYJ048390.1	0	Cs1g20140.1	0
